season,league_id,league_name,fixture_id,date_utc,round,home_id,home_name,away_id,away_name,goals_home,goals_away,team_name_x,position_home,points_home,team_name_y,position_away,points_away,points_diff,position_diff
2022,128,Liga Profesional Argentina,863528,2022-10-18T00:30:00+00:00,2nd Phase - 26,474,Sarmiento Junin,460,San Lorenzo,2,4,Sarmiento Junin,21,32,San Lorenzo,6,43,-11,-15
2022,128,Liga Profesional Argentina,863520,2022-10-18T19:30:00+00:00,2nd Phase - 26,448,Colon Santa Fe,442,Defensa Y Justicia,1,2,Colon Santa Fe,25,29,Defensa Y Justicia,12,40,-11,-13
2022,128,Liga Profesional Argentina,863522,2022-10-18T22:00:00+00:00,2nd Phase - 26,446,Lanus,436,Racing Club,0,1,Lanus,27,21,Racing Club,2,50,-29,-25
2022,128,Liga Profesional Argentina,863523,2022-10-19T00:30:00+00:00,2nd Phase - 26,445,Huracan,1064,Platense,2,0,Huracan,4,47,Platense,19,32,15,15
2022,128,Liga Profesional Argentina,863532,2022-10-19T00:30:00+00:00,2nd Phase - 26,1065,Central Cordoba de Santiago,452,Tigre,1,2,Central Cordoba de Santiago,16,34,Tigre,7,43,-9,-9
2022,128,Liga Profesional Argentina,863309,2022-10-20T00:30:00+00:00,2nd Phase - 11,456,Talleres Cordoba,441,Union Santa Fe,2,2,Talleres Cordoba,13,35,Union Santa Fe,22,32,3,9
2022,128,Liga Profesional Argentina,863486,2022-10-20T20:00:00+00:00,2nd Phase - 23,434,Gimnasia L.P.,451,Boca Juniors,1,2,Gimnasia L.P.,9,41,Boca Juniors,1,52,-11,-8
2022,128,Liga Profesional Argentina,863533,2022-10-22T17:00:00+00:00,2nd Phase - 27,441,Union Santa Fe,1065,Central Cordoba de Santiago,1,4,Union Santa Fe,22,32,Central Cordoba de Santiago,16,34,-2,-6
2022,128,Liga Profesional Argentina,863546,2022-10-22T19:30:00+00:00,2nd Phase - 27,442,Defensa Y Justicia,455,Atletico Tucuman,3,1,Defensa Y Justicia,12,40,Atletico Tucuman,5,46,-6,-7
2022,128,Liga Profesional Argentina,863541,2022-10-22T19:30:00+00:00,2nd Phase - 27,450,Estudiantes L.P.,439,Godoy Cruz,2,0,Estudiantes L.P.,18,33,Godoy Cruz,15,35,-2,-3
2022,128,Liga Profesional Argentina,863538,2022-10-22T19:30:00+00:00,2nd Phase - 27,460,San Lorenzo,463,Aldosivi,3,0,San Lorenzo,6,43,Aldosivi,28,16,27,22
2022,128,Liga Profesional Argentina,863540,2022-10-22T22:30:00+00:00,2nd Phase - 27,458,Argentinos JRS,438,Velez Sarsfield,2,0,Argentinos JRS,8,42,Velez Sarsfield,26,28,14,18
2022,128,Liga Profesional Argentina,863537,2022-10-23T15:00:00+00:00,2nd Phase - 27,449,Banfield,474,Sarmiento Junin,0,0,Banfield,24,30,Sarmiento Junin,21,32,-2,-3
2022,128,Liga Profesional Argentina,863539,2022-10-23T17:30:00+00:00,2nd Phase - 27,456,Talleres Cordoba,434,Gimnasia L.P.,2,1,Talleres Cordoba,13,35,Gimnasia L.P.,9,41,-6,-4
2022,128,Liga Profesional Argentina,863544,2022-10-23T20:00:00+00:00,2nd Phase - 27,436,Racing Club,435,River Plate,1,2,Racing Club,2,50,River Plate,3,47,3,1
2022,128,Liga Profesional Argentina,863542,2022-10-23T20:00:00+00:00,2nd Phase - 27,444,Patronato,445,Huracan,3,2,Patronato,10,40,Huracan,4,47,-7,-6
2022,128,Liga Profesional Argentina,863536,2022-10-23T20:00:00+00:00,2nd Phase - 27,451,Boca Juniors,453,Independiente,2,2,Boca Juniors,1,52,Independiente,14,35,17,13
2022,128,Liga Profesional Argentina,863535,2022-10-24T18:30:00+00:00,2nd Phase - 27,2432,Barracas Central,457,Newells Old Boys,1,1,Barracas Central,17,34,Newells Old Boys,11,40,-6,-6
2022,128,Liga Profesional Argentina,863545,2022-10-24T19:30:00+00:00,2nd Phase - 27,437,Rosario Central,448,Colon Santa Fe,1,1,Rosario Central,20,32,Colon Santa Fe,25,29,3,5
2022,128,Liga Profesional Argentina,863534,2022-10-24T23:30:00+00:00,2nd Phase - 27,452,Tigre,459,Arsenal Sarandi,1,4,Tigre,7,43,Arsenal Sarandi,23,30,13,16
2022,128,Liga Profesional Argentina,863431,2022-10-25T22:00:00+00:00,2nd Phase - 19,438,Velez Sarsfield,1065,Central Cordoba de Santiago,3,1,Velez Sarsfield,26,28,Central Cordoba de Santiago,16,34,-6,-10
2022,128,Liga Profesional Argentina,863543,2022-10-25T23:00:00+00:00,2nd Phase - 27,1064,Platense,446,Lanus,1,1,Platense,19,32,Lanus,27,21,11,8
2023,128,Liga Profesional Argentina,971352,2023-01-26T22:15:00+00:00,Round - 1,437,Rosario Central,458,Argentinos JRS,1,0,Rosario Central,8,42,Argentinos JRS,10,40,2,2
2023,128,Liga Profesional Argentina,971353,2023-01-27T22:15:00+00:00,Round - 1,450,Estudiantes L.P.,452,Tigre,1,2,Estudiantes L.P.,5,45,Tigre,16,34,11,11
2023,128,Liga Profesional Argentina,971361,2023-01-27T22:15:00+00:00,Round - 1,456,Talleres Cordoba,453,Independiente,0,1,Talleres Cordoba,2,50,Independiente,24,28,22,22
2023,128,Liga Profesional Argentina,971358,2023-01-28T00:30:00+00:00,Round - 1,442,Defensa Y Justicia,445,Huracan,2,4,Defensa Y Justicia,6,44,Huracan,26,25,19,20
2023,128,Liga Profesional Argentina,971354,2023-01-28T20:00:00+00:00,Round - 1,460,San Lorenzo,459,Arsenal Sarandi,1,0,San Lorenzo,3,46,Arsenal Sarandi,28,22,24,25
2023,128,Liga Profesional Argentina,971351,2023-01-28T22:15:00+00:00,Round - 1,436,Racing Club,440,Belgrano Cordoba,0,0,Racing Club,12,36,Belgrano Cordoba,13,36,0,1
2023,128,Liga Profesional Argentina,971355,2023-01-28T22:15:00+00:00,Round - 1,448,Colon Santa Fe,446,Lanus,1,2,Colon Santa Fe,27,25,Lanus,4,45,-20,-23
2023,128,Liga Profesional Argentina,988697,2023-01-28T22:15:00+00:00,Round - 1,478,Instituto Cordoba,474,Sarmiento Junin,0,0,Instituto Cordoba,18,32,Sarmiento Junin,19,30,2,1
2023,128,Liga Profesional Argentina,971350,2023-01-29T00:30:00+00:00,Round - 1,1065,Central Cordoba de Santiago,435,River Plate,0,2,Central Cordoba de Santiago,23,29,River Plate,1,61,-32,-22
2023,128,Liga Profesional Argentina,971360,2023-01-29T20:00:00+00:00,Round - 1,1064,Platense,457,Newells Old Boys,2,2,Platense,17,34,Newells Old Boys,14,35,-1,-3
2023,128,Liga Profesional Argentina,971362,2023-01-30T00:30:00+00:00,Round - 1,451,Boca Juniors,455,Atletico Tucuman,1,0,Boca Juniors,7,44,Atletico Tucuman,11,37,7,4
2023,128,Liga Profesional Argentina,971356,2023-01-30T20:00:00+00:00,Round - 1,2432,Barracas Central,439,Godoy Cruz,0,1,Barracas Central,15,35,Godoy Cruz,9,41,-6,-6
2023,128,Liga Profesional Argentina,971359,2023-01-30T23:00:00+00:00,Round - 1,438,Velez Sarsfield,434,Gimnasia L.P.,3,1,Velez Sarsfield,25,27,Gimnasia L.P.,22,30,-3,-3
2023,128,Liga Profesional Argentina,971357,2023-01-30T23:00:00+00:00,Round - 1,449,Banfield,441,Union Santa Fe,0,0,Banfield,21,30,Union Santa Fe,20,30,0,-1
2023,128,Liga Profesional Argentina,971372,2023-02-03T23:00:00+00:00,Round - 2,452,Tigre,437,Rosario Central,2,2,Tigre,16,34,Rosario Central,8,42,-8,-8
2023,128,Liga Profesional Argentina,971366,2023-02-03T23:00:00+00:00,Round - 2,457,Newells Old Boys,438,Velez Sarsfield,1,0,Newells Old Boys,14,35,Velez Sarsfield,25,27,8,11
2023,128,Liga Profesional Argentina,971371,2023-02-04T20:00:00+00:00,Round - 2,459,Arsenal Sarandi,450,Estudiantes L.P.,1,1,Arsenal Sarandi,28,22,Estudiantes L.P.,5,45,-23,-23
2023,128,Liga Profesional Argentina,988698,2023-02-04T20:00:00+00:00,Round - 2,474,Sarmiento Junin,2432,Barracas Central,3,5,Sarmiento Junin,19,30,Barracas Central,15,35,-5,-4
2023,128,Liga Profesional Argentina,971374,2023-02-04T22:15:00+00:00,Round - 2,440,Belgrano Cordoba,435,River Plate,2,1,Belgrano Cordoba,13,36,River Plate,1,61,-25,-12
2023,128,Liga Profesional Argentina,971370,2023-02-05T00:30:00+00:00,Round - 2,446,Lanus,460,San Lorenzo,2,1,Lanus,4,45,San Lorenzo,3,46,-1,-1
2023,128,Liga Profesional Argentina,971373,2023-02-05T00:30:00+00:00,Round - 2,458,Argentinos JRS,436,Racing Club,1,0,Argentinos JRS,10,40,Racing Club,12,36,4,2
2023,128,Liga Profesional Argentina,971365,2023-02-05T20:00:00+00:00,Round - 2,453,Independiente,1064,Platense,1,2,Independiente,24,28,Platense,17,34,-6,-7
2023,128,Liga Profesional Argentina,971363,2023-02-05T22:15:00+00:00,Round - 2,451,Boca Juniors,1065,Central Cordoba de Santiago,0,0,Boca Juniors,7,44,Central Cordoba de Santiago,23,29,15,16
2023,128,Liga Profesional Argentina,971369,2023-02-06T00:30:00+00:00,Round - 2,439,Godoy Cruz,448,Colon Santa Fe,1,0,Godoy Cruz,9,41,Colon Santa Fe,27,25,16,18
2023,128,Liga Profesional Argentina,988699,2023-02-06T00:30:00+00:00,Round - 2,441,Union Santa Fe,478,Instituto Cordoba,0,2,Union Santa Fe,20,30,Instituto Cordoba,18,32,-2,-2
2023,128,Liga Profesional Argentina,971364,2023-02-06T00:30:00+00:00,Round - 2,455,Atletico Tucuman,456,Talleres Cordoba,0,2,Atletico Tucuman,11,37,Talleres Cordoba,2,50,-13,-9
2023,128,Liga Profesional Argentina,971367,2023-02-06T21:00:00+00:00,Round - 2,434,Gimnasia L.P.,442,Defensa Y Justicia,0,2,Gimnasia L.P.,22,30,Defensa Y Justicia,6,44,-14,-16
2023,128,Liga Profesional Argentina,971368,2023-02-07T00:30:00+00:00,Round - 2,445,Huracan,449,Banfield,3,2,Huracan,26,25,Banfield,21,30,-5,-5
2023,128,Liga Profesional Argentina,988700,2023-02-11T00:30:00+00:00,Round - 3,448,Colon Santa Fe,474,Sarmiento Junin,0,2,Colon Santa Fe,27,25,Sarmiento Junin,19,30,-5,-8
2023,128,Liga Profesional Argentina,971375,2023-02-11T00:30:00+00:00,Round - 3,1065,Central Cordoba de Santiago,440,Belgrano Cordoba,0,1,Central Cordoba de Santiago,23,29,Belgrano Cordoba,13,36,-7,-10
2023,128,Liga Profesional Argentina,971383,2023-02-11T20:00:00+00:00,Round - 3,442,Defensa Y Justicia,457,Newells Old Boys,1,0,Defensa Y Justicia,6,44,Newells Old Boys,14,35,9,8
2023,128,Liga Profesional Argentina,971380,2023-02-11T20:00:00+00:00,Round - 3,460,San Lorenzo,439,Godoy Cruz,1,0,San Lorenzo,3,46,Godoy Cruz,9,41,5,6
2023,128,Liga Profesional Argentina,971385,2023-02-11T22:15:00+00:00,Round - 3,1064,Platense,455,Atletico Tucuman,1,1,Platense,17,34,Atletico Tucuman,11,37,-3,-6
2023,128,Liga Profesional Argentina,971384,2023-02-12T00:30:00+00:00,Round - 3,438,Velez Sarsfield,453,Independiente,0,0,Velez Sarsfield,25,27,Independiente,24,28,-1,-1
2023,128,Liga Profesional Argentina,971386,2023-02-12T00:30:00+00:00,Round - 3,456,Talleres Cordoba,451,Boca Juniors,2,1,Talleres Cordoba,2,50,Boca Juniors,7,44,6,5
2023,128,Liga Profesional Argentina,971378,2023-02-12T20:00:00+00:00,Round - 3,437,Rosario Central,459,Arsenal Sarandi,2,1,Rosario Central,8,42,Arsenal Sarandi,28,22,20,20
2023,128,Liga Profesional Argentina,971382,2023-02-12T20:00:00+00:00,Round - 3,449,Banfield,434,Gimnasia L.P.,0,0,Banfield,21,30,Gimnasia L.P.,22,30,0,1
2023,128,Liga Profesional Argentina,971376,2023-02-12T22:15:00+00:00,Round - 3,435,River Plate,458,Argentinos JRS,2,1,River Plate,1,61,Argentinos JRS,10,40,21,9
2023,128,Liga Profesional Argentina,971377,2023-02-13T00:30:00+00:00,Round - 3,436,Racing Club,452,Tigre,2,2,Racing Club,12,36,Tigre,16,34,2,4
2023,128,Liga Profesional Argentina,988701,2023-02-13T00:30:00+00:00,Round - 3,478,Instituto Cordoba,445,Huracan,0,0,Instituto Cordoba,18,32,Huracan,26,25,7,8
2023,128,Liga Profesional Argentina,971381,2023-02-13T20:00:00+00:00,Round - 3,2432,Barracas Central,441,Union Santa Fe,1,1,Barracas Central,15,35,Union Santa Fe,20,30,5,5
2023,128,Liga Profesional Argentina,971379,2023-02-13T23:00:00+00:00,Round - 3,450,Estudiantes L.P.,446,Lanus,0,2,Estudiantes L.P.,5,45,Lanus,4,45,0,-1
2023,128,Liga Profesional Argentina,988702,2023-02-17T21:00:00+00:00,Round - 4,434,Gimnasia L.P.,478,Instituto Cordoba,2,0,Gimnasia L.P.,22,30,Instituto Cordoba,18,32,-2,-4
2023,128,Liga Profesional Argentina,971392,2023-02-18T00:30:00+00:00,Round - 4,445,Huracan,2432,Barracas Central,2,0,Huracan,26,25,Barracas Central,15,35,-10,-11
2023,128,Liga Profesional Argentina,971396,2023-02-18T00:30:00+00:00,Round - 4,459,Arsenal Sarandi,436,Racing Club,0,3,Arsenal Sarandi,28,22,Racing Club,12,36,-14,-16
2023,128,Liga Profesional Argentina,971395,2023-02-18T20:00:00+00:00,Round - 4,446,Lanus,437,Rosario Central,3,0,Lanus,4,45,Rosario Central,8,42,3,4
2023,128,Liga Profesional Argentina,971397,2023-02-18T21:00:00+00:00,Round - 4,452,Tigre,435,River Plate,0,1,Tigre,16,34,River Plate,1,61,-27,-15
2023,128,Liga Profesional Argentina,971394,2023-02-18T22:15:00+00:00,Round - 4,439,Godoy Cruz,450,Estudiantes L.P.,0,1,Godoy Cruz,9,41,Estudiantes L.P.,5,45,-4,-4
2023,128,Liga Profesional Argentina,971398,2023-02-18T22:15:00+00:00,Round - 4,458,Argentinos JRS,440,Belgrano Cordoba,3,0,Argentinos JRS,10,40,Belgrano Cordoba,13,36,4,3
2023,128,Liga Profesional Argentina,971391,2023-02-19T00:00:00+00:00,Round - 4,457,Newells Old Boys,449,Banfield,2,0,Newells Old Boys,14,35,Banfield,21,30,5,7
2023,128,Liga Profesional Argentina,971393,2023-02-19T20:00:00+00:00,Round - 4,441,Union Santa Fe,448,Colon Santa Fe,1,1,Union Santa Fe,20,30,Colon Santa Fe,27,25,5,7
2023,128,Liga Profesional Argentina,971388,2023-02-19T22:15:00+00:00,Round - 4,451,Boca Juniors,1064,Platense,3,1,Boca Juniors,7,44,Platense,17,34,10,10
2023,128,Liga Profesional Argentina,971390,2023-02-20T00:30:00+00:00,Round - 4,453,Independiente,442,Defensa Y Justicia,0,2,Independiente,24,28,Defensa Y Justicia,6,44,-16,-18
2023,128,Liga Profesional Argentina,971387,2023-02-20T00:30:00+00:00,Round - 4,456,Talleres Cordoba,1065,Central Cordoba de Santiago,2,0,Talleres Cordoba,2,50,Central Cordoba de Santiago,23,29,21,21
2023,128,Liga Profesional Argentina,988703,2023-02-20T22:15:00+00:00,Round - 4,474,Sarmiento Junin,460,San Lorenzo,0,1,Sarmiento Junin,19,30,San Lorenzo,3,46,-16,-16
2023,128,Liga Profesional Argentina,971389,2023-02-21T00:30:00+00:00,Round - 4,455,Atletico Tucuman,438,Velez Sarsfield,1,1,Atletico Tucuman,11,37,Velez Sarsfield,25,27,10,14
2023,128,Liga Profesional Argentina,971403,2023-02-25T00:00:00+00:00,Round - 5,437,Rosario Central,439,Godoy Cruz,1,0,Rosario Central,8,42,Godoy Cruz,9,41,1,1
2023,128,Liga Profesional Argentina,971400,2023-02-25T00:00:00+00:00,Round - 5,440,Belgrano Cordoba,452,Tigre,0,2,Belgrano Cordoba,13,36,Tigre,16,34,2,3
2023,128,Liga Profesional Argentina,971404,2023-02-25T20:00:00+00:00,Round - 5,460,San Lorenzo,441,Union Santa Fe,1,0,San Lorenzo,3,46,Union Santa Fe,20,30,16,17
2023,128,Liga Profesional Argentina,988704,2023-02-25T22:15:00+00:00,Round - 5,450,Estudiantes L.P.,474,Sarmiento Junin,1,1,Estudiantes L.P.,5,45,Sarmiento Junin,19,30,15,14
2023,128,Liga Profesional Argentina,971410,2023-02-25T22:15:00+00:00,Round - 5,1064,Platense,456,Talleres Cordoba,2,4,Platense,17,34,Talleres Cordoba,2,50,-16,-15
2023,128,Liga Profesional Argentina,971409,2023-02-26T00:30:00+00:00,Round - 5,438,Velez Sarsfield,451,Boca Juniors,1,2,Velez Sarsfield,25,27,Boca Juniors,7,44,-17,-18
2023,128,Liga Profesional Argentina,971408,2023-02-26T20:00:00+00:00,Round - 5,442,Defensa Y Justicia,455,Atletico Tucuman,3,0,Defensa Y Justicia,6,44,Atletico Tucuman,11,37,7,5
2023,128,Liga Profesional Argentina,971405,2023-02-26T20:00:00+00:00,Round - 5,448,Colon Santa Fe,445,Huracan,1,1,Colon Santa Fe,27,25,Huracan,26,25,0,-1
2023,128,Liga Profesional Argentina,971401,2023-02-26T22:15:00+00:00,Round - 5,435,River Plate,459,Arsenal Sarandi,1,2,River Plate,1,61,Arsenal Sarandi,28,22,39,27
2023,128,Liga Profesional Argentina,971407,2023-02-27T00:30:00+00:00,Round - 5,449,Banfield,453,Independiente,0,0,Banfield,21,30,Independiente,24,28,2,3
2023,128,Liga Profesional Argentina,988705,2023-02-27T00:30:00+00:00,Round - 5,478,Instituto Cordoba,457,Newells Old Boys,3,1,Instituto Cordoba,18,32,Newells Old Boys,14,35,-3,-4
2023,128,Liga Profesional Argentina,971406,2023-02-27T20:00:00+00:00,Round - 5,2432,Barracas Central,434,Gimnasia L.P.,1,0,Barracas Central,15,35,Gimnasia L.P.,22,30,5,7
2023,128,Liga Profesional Argentina,971402,2023-02-27T22:15:00+00:00,Round - 5,436,Racing Club,446,Lanus,2,1,Racing Club,12,36,Lanus,4,45,-9,-8
2023,128,Liga Profesional Argentina,971399,2023-02-28T00:30:00+00:00,Round - 5,1065,Central Cordoba de Santiago,458,Argentinos JRS,1,0,Central Cordoba de Santiago,23,29,Argentinos JRS,10,40,-11,-13
2023,128,Liga Profesional Argentina,971418,2023-03-03T23:00:00+00:00,Round - 6,441,Union Santa Fe,450,Estudiantes L.P.,2,0,Union Santa Fe,20,30,Estudiantes L.P.,5,45,-15,-15
2023,128,Liga Profesional Argentina,988707,2023-03-03T23:00:00+00:00,Round - 6,474,Sarmiento Junin,437,Rosario Central,4,1,Sarmiento Junin,19,30,Rosario Central,8,42,-12,-11
2023,128,Liga Profesional Argentina,971416,2023-03-04T20:00:00+00:00,Round - 6,434,Gimnasia L.P.,448,Colon Santa Fe,0,0,Gimnasia L.P.,22,30,Colon Santa Fe,27,25,5,5
2023,128,Liga Profesional Argentina,971411,2023-03-04T20:00:00+00:00,Round - 6,1064,Platense,1065,Central Cordoba de Santiago,1,1,Platense,17,34,Central Cordoba de Santiago,23,29,5,6
2023,128,Liga Profesional Argentina,971420,2023-03-04T22:15:00+00:00,Round - 6,446,Lanus,435,River Plate,0,2,Lanus,4,45,River Plate,1,61,-16,-3
2023,128,Liga Profesional Argentina,971414,2023-03-05T00:30:00+00:00,Round - 6,455,Atletico Tucuman,449,Banfield,1,0,Atletico Tucuman,11,37,Banfield,21,30,7,10
2023,128,Liga Profesional Argentina,971415,2023-03-05T00:30:00+00:00,Round - 6,457,Newells Old Boys,2432,Barracas Central,1,0,Newells Old Boys,14,35,Barracas Central,15,35,0,1
2023,128,Liga Profesional Argentina,988706,2023-03-05T20:00:00+00:00,Round - 6,453,Independiente,478,Instituto Cordoba,2,2,Independiente,24,28,Instituto Cordoba,18,32,-4,-6
2023,128,Liga Profesional Argentina,971417,2023-03-05T22:15:00+00:00,Round - 6,445,Huracan,460,San Lorenzo,1,1,Huracan,26,25,San Lorenzo,3,46,-21,-23
2023,128,Liga Profesional Argentina,971422,2023-03-06T00:30:00+00:00,Round - 6,452,Tigre,458,Argentinos JRS,0,1,Tigre,16,34,Argentinos JRS,10,40,-6,-6
2023,128,Liga Profesional Argentina,971412,2023-03-06T00:30:00+00:00,Round - 6,456,Talleres Cordoba,438,Velez Sarsfield,1,2,Talleres Cordoba,2,50,Velez Sarsfield,25,27,23,23
2023,128,Liga Profesional Argentina,971419,2023-03-06T20:00:00+00:00,Round - 6,439,Godoy Cruz,436,Racing Club,2,0,Godoy Cruz,9,41,Racing Club,12,36,5,3
2023,128,Liga Profesional Argentina,971421,2023-03-06T20:00:00+00:00,Round - 6,459,Arsenal Sarandi,440,Belgrano Cordoba,0,1,Arsenal Sarandi,28,22,Belgrano Cordoba,13,36,-14,-15
2023,128,Liga Profesional Argentina,971413,2023-03-07T00:00:00+00:00,Round - 6,451,Boca Juniors,442,Defensa Y Justicia,0,0,Boca Juniors,7,44,Defensa Y Justicia,6,44,0,-1
2023,128,Liga Profesional Argentina,971431,2023-03-10T20:00:00+00:00,Round - 7,2432,Barracas Central,453,Independiente,1,1,Barracas Central,15,35,Independiente,24,28,7,9
2023,128,Liga Profesional Argentina,971424,2023-03-11T00:00:00+00:00,Round - 7,458,Argentinos JRS,459,Arsenal Sarandi,1,1,Argentinos JRS,10,40,Arsenal Sarandi,28,22,18,18
2023,128,Liga Profesional Argentina,988709,2023-03-11T00:00:00+00:00,Round - 7,478,Instituto Cordoba,455,Atletico Tucuman,1,1,Instituto Cordoba,18,32,Atletico Tucuman,11,37,-5,-7
2023,128,Liga Profesional Argentina,971429,2023-03-11T20:00:00+00:00,Round - 7,460,San Lorenzo,434,Gimnasia L.P.,4,0,San Lorenzo,3,46,Gimnasia L.P.,22,30,16,19
2023,128,Liga Profesional Argentina,971433,2023-03-11T22:15:00+00:00,Round - 7,442,Defensa Y Justicia,456,Talleres Cordoba,1,1,Defensa Y Justicia,6,44,Talleres Cordoba,2,50,-6,-4
2023,128,Liga Profesional Argentina,971425,2023-03-12T00:30:00+00:00,Round - 7,440,Belgrano Cordoba,446,Lanus,0,0,Belgrano Cordoba,13,36,Lanus,4,45,-9,-9
2023,128,Liga Profesional Argentina,971423,2023-03-12T00:30:00+00:00,Round - 7,1065,Central Cordoba de Santiago,452,Tigre,2,0,Central Cordoba de Santiago,23,29,Tigre,16,34,-5,-7
2023,128,Liga Profesional Argentina,988708,2023-03-12T20:00:00+00:00,Round - 7,436,Racing Club,474,Sarmiento Junin,1,0,Racing Club,12,36,Sarmiento Junin,19,30,6,7
2023,128,Liga Profesional Argentina,971426,2023-03-12T22:15:00+00:00,Round - 7,435,River Plate,439,Godoy Cruz,3,0,River Plate,1,61,Godoy Cruz,9,41,20,8
2023,128,Liga Profesional Argentina,971428,2023-03-12T22:15:00+00:00,Round - 7,450,Estudiantes L.P.,445,Huracan,2,1,Estudiantes L.P.,5,45,Huracan,26,25,20,21
2023,128,Liga Profesional Argentina,971427,2023-03-13T00:30:00+00:00,Round - 7,437,Rosario Central,441,Union Santa Fe,1,1,Rosario Central,8,42,Union Santa Fe,20,30,12,12
2023,128,Liga Profesional Argentina,971432,2023-03-13T00:30:00+00:00,Round - 7,449,Banfield,451,Boca Juniors,1,0,Banfield,21,30,Boca Juniors,7,44,-14,-14
2023,128,Liga Profesional Argentina,971434,2023-03-14T00:00:00+00:00,Round - 7,438,Velez Sarsfield,1064,Platense,1,1,Velez Sarsfield,25,27,Platense,17,34,-7,-8
2023,128,Liga Profesional Argentina,971430,2023-03-14T00:00:00+00:00,Round - 7,448,Colon Santa Fe,457,Newells Old Boys,1,1,Colon Santa Fe,27,25,Newells Old Boys,14,35,-10,-13
2023,128,Liga Profesional Argentina,971443,2023-03-18T00:00:00+00:00,Round - 8,441,Union Santa Fe,436,Racing Club,1,3,Union Santa Fe,20,30,Racing Club,12,36,-6,-8
2023,128,Liga Profesional Argentina,971446,2023-03-18T19:30:00+00:00,Round - 8,459,Arsenal Sarandi,452,Tigre,2,0,Arsenal Sarandi,28,22,Tigre,16,34,-12,-12
2023,128,Liga Profesional Argentina,971439,2023-03-18T22:00:00+00:00,Round - 8,453,Independiente,448,Colon Santa Fe,2,2,Independiente,24,28,Colon Santa Fe,27,25,3,3
2023,128,Liga Profesional Argentina,971436,2023-03-18T22:00:00+00:00,Round - 8,1064,Platense,442,Defensa Y Justicia,1,0,Platense,17,34,Defensa Y Justicia,6,44,-10,-11
2023,128,Liga Profesional Argentina,971444,2023-03-19T00:30:00+00:00,Round - 8,439,Godoy Cruz,440,Belgrano Cordoba,3,1,Godoy Cruz,9,41,Belgrano Cordoba,13,36,5,4
2023,128,Liga Profesional Argentina,971438,2023-03-19T00:30:00+00:00,Round - 8,455,Atletico Tucuman,2432,Barracas Central,1,1,Atletico Tucuman,11,37,Barracas Central,15,35,2,4
2023,128,Liga Profesional Argentina,971441,2023-03-19T19:30:00+00:00,Round - 8,434,Gimnasia L.P.,450,Estudiantes L.P.,2,1,Gimnasia L.P.,22,30,Estudiantes L.P.,5,45,-15,-17
2023,128,Liga Profesional Argentina,988710,2023-03-19T22:00:00+00:00,Round - 8,451,Boca Juniors,478,Instituto Cordoba,2,3,Boca Juniors,7,44,Instituto Cordoba,18,32,12,11
2023,128,Liga Profesional Argentina,971437,2023-03-20T00:30:00+00:00,Round - 8,456,Talleres Cordoba,449,Banfield,0,1,Talleres Cordoba,2,50,Banfield,21,30,20,19
2023,128,Liga Profesional Argentina,988711,2023-03-20T00:30:00+00:00,Round - 8,474,Sarmiento Junin,435,River Plate,0,2,Sarmiento Junin,19,30,River Plate,1,61,-31,-18
2023,128,Liga Profesional Argentina,971440,2023-03-20T21:30:00+00:00,Round - 8,457,Newells Old Boys,460,San Lorenzo,1,0,Newells Old Boys,14,35,San Lorenzo,3,46,-11,-11
2023,128,Liga Profesional Argentina,971442,2023-03-21T00:00:00+00:00,Round - 8,445,Huracan,437,Rosario Central,0,2,Huracan,26,25,Rosario Central,8,42,-17,-18
2023,128,Liga Profesional Argentina,971445,2023-03-21T00:00:00+00:00,Round - 8,446,Lanus,458,Argentinos JRS,0,0,Lanus,4,45,Argentinos JRS,10,40,5,6
2023,128,Liga Profesional Argentina,971435,2023-03-22T00:00:00+00:00,Round - 8,438,Velez Sarsfield,1065,Central Cordoba de Santiago,4,0,Velez Sarsfield,25,27,Central Cordoba de Santiago,23,29,-2,-2
2023,128,Liga Profesional Argentina,971458,2023-03-30T23:00:00+00:00,Round - 9,442,Defensa Y Justicia,438,Velez Sarsfield,0,0,Defensa Y Justicia,6,44,Velez Sarsfield,25,27,17,19
2023,128,Liga Profesional Argentina,971449,2023-03-31T00:30:00+00:00,Round - 9,458,Argentinos JRS,439,Godoy Cruz,3,0,Argentinos JRS,10,40,Godoy Cruz,9,41,-1,-1
2023,128,Liga Profesional Argentina,971452,2023-03-31T22:00:00+00:00,Round - 9,437,Rosario Central,434,Gimnasia L.P.,3,1,Rosario Central,8,42,Gimnasia L.P.,22,30,12,14
2023,128,Liga Profesional Argentina,971453,2023-03-31T22:00:00+00:00,Round - 9,450,Estudiantes L.P.,457,Newells Old Boys,3,0,Estudiantes L.P.,5,45,Newells Old Boys,14,35,10,9
2023,128,Liga Profesional Argentina,971450,2023-04-01T00:30:00+00:00,Round - 9,435,River Plate,441,Union Santa Fe,1,0,River Plate,1,61,Union Santa Fe,20,30,31,19
2023,128,Liga Profesional Argentina,971456,2023-04-01T18:30:00+00:00,Round - 9,2432,Barracas Central,451,Boca Juniors,0,3,Barracas Central,15,35,Boca Juniors,7,44,-9,-8
2023,128,Liga Profesional Argentina,971454,2023-04-01T22:00:00+00:00,Round - 9,460,San Lorenzo,453,Independiente,0,0,San Lorenzo,3,46,Independiente,24,28,18,21
